145
396
88
408
64
326
356
86
406
40
400
405
220
91
433
339
94
243
129
348
407
299
445
51
1299
386
359
493
134
490
492
84
347
515
172
541
481
282
324
328
285
35
302
388
449
43
345
1297
516
387
344
438
487
371
66
454
495
56
75
502
1300
286
247
248
453
209
93
335
538
218
549
87
250
260
269
426
109
412
177
305
143
354
132
127
283
107
30
217
20
469
350
310
380
14
257
292
539
173
404
110
497
29
223
81
258
203
65
1298
4
150
325
548
221
113
229
393
472
100
189
413
311
401
303
360
190
363
500
420
251
441
403
70
199
496
471
92
332
261
131
72
12
183
59
151
551
514
5
323
395
313
442
1
440
102
284
391
281
418
338
58
154
212
116
89
402
434
259
194
451
25
372
373
205
54
443
174
341
288
57
447
268
361
48
160
267
246
661
36
476
528
550
18
312
452
425
314
489
271
210
491
236
136
187
384
394
133
581
165
389
529
409
480
432
98
397
494
346
330
228
208
216
213
195
479
375
244
46
37
316
74
357
513
315
392
458
512
470
19
274
483
179
227
241
191
351
63
574
270
534
542
518
436
186
214
504
508
96
419
461
15
207
506
104
466
123
204
448
427
26
721
201
181
306
245
158
262
358
101
467
152
176
180
61
377
450
41
1296
192
188
23
521
460
67
379
429
543
45
68
196
488
193
99
520
13
178
321
523
308
16
33
295
421
42
340
365
275
125
280
146
266
200
298
6
206
117
439
455
128
215
27
294
410
197
482
273
85
170
366
322
202
478
319
327
414
552
73
24
115
465
122
60
124
545
119
510
148
422
378
77
464
367
474
336
531
456
112
53
69
22
444
76
238
198
468
457
55
546
155
277
431
317
331
211
175
385
137
297
355
71
265
11
232
376
1160
381
0
509
114
78
289
171
147
329
144
561
32
7
498
547
337
156
423
62
301
105
234
279
185
157
83
249
184
537
149
505
287
233
293
135
511
142
307
382
475
9
17
368
398
231
169
522
120
462
97
252
544
459
126
3
167
501
446
300
499
141
430
527
230
118
219
370
415
428
226
477
47
95
103
874
163
334
272
8
276
278
540
485
342
524
263
399
417
130
530
525
353
343
139
435
159
349
168
49
369
52
162
519
239
10
390
383
374
28
713
106
463
352
473
411
309
437
304
44
503
746
240
222
536
235
264
318
108
333
82
164
237
517
225
111
533
90
971
254
121
291
718
140
535
242
507
153
424
39
320
720
182
290
255
256
31
